id,ar,start,end,peak_flux,label_m1p,sample_dir,num_images,is_complete_40,split
11615_2012_11_17_04_07_01_0,11615,2012-11-16 16:07:01.000000000,2012-11-17 04:07:01.000000000,6.705882352941176e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11615\2012_11_17_04_07_01_0,40,True,chrono_train
11614_2012_11_18_19_37_00_0,11614,2012-11-18 07:37:00.000000000,2012-11-18 19:37:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_18_19_37_00_0,40,True,chrono_train
11614_2012_11_18_19_37_00_1,11614,2012-11-19 00:36:00.000000000,2012-11-19 12:36:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_18_19_37_00_1,40,True,chrono_train
11614_2012_11_13_20_04_00_0,11614,2012-11-13 08:04:00.000000000,2012-11-13 20:04:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_13_20_04_00_0,40,True,chrono_train
11614_2012_11_13_20_04_00_1,11614,2012-11-14 01:27:00.000000000,2012-11-14 13:27:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_13_20_04_00_1,40,True,chrono_train
11614_2012_11_15_14_47_01_0,11614,2012-11-15 02:47:01.000000000,2012-11-15 14:47:01.000000000,8e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_15_14_47_01_0,40,True,chrono_train
11614_2012_11_15_22_04_01_0,11614,2012-11-15 10:04:01.000000000,2012-11-15 22:04:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11614\2012_11_15_22_04_01_0,40,True,chrono_train
11616_2012_11_21_20_50_00_0,11616,2012-11-21 08:50:00.000000000,2012-11-21 20:50:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_21_20_50_00_0,40,True,chrono_train
11616_2012_11_18_19_37_00_0,11616,2012-11-18 07:37:00.000000000,2012-11-18 19:37:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_18_19_37_00_0,40,True,chrono_train
11616_2012_11_18_19_37_00_1,11616,2012-11-19 00:36:00.000000000,2012-11-19 12:36:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_18_19_37_00_1,40,True,chrono_train
11616_2012_11_15_12_00_00_0,11616,2012-11-15 00:00:00.000000000,2012-11-15 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_15_12_00_00_0,40,True,chrono_train
11616_2012_11_15_12_00_00_1,11616,2012-11-15 13:05:13.286534068,2012-11-16 01:05:13.286534068,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_15_12_00_00_1,40,True,chrono_train
11616_2012_11_15_12_00_00_2,11616,2012-11-16 03:00:07.308363020,2012-11-16 15:00:07.308363020,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_15_12_00_00_2,40,True,chrono_train
11616_2012_11_15_12_00_00_3,11616,2012-11-16 15:03:36.299282557,2012-11-17 03:03:36.299282557,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_15_12_00_00_3,40,True,chrono_train
11616_2012_11_15_12_00_00_4,11616,2012-11-17 07:20:59.999999997,2012-11-17 19:20:59.999999997,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_15_12_00_00_4,40,True,chrono_train
11616_2012_11_23_21_06_00_0,11616,2012-11-23 09:06:00.000000000,2012-11-23 21:06:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_23_21_06_00_0,40,True,chrono_train
11616_2012_11_23_21_06_00_1,11616,2012-11-24 12:00:00.000000000,2012-11-25 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11616\2012_11_23_21_06_00_1,40,True,chrono_train
11618_2012_11_26_20_59_00_0,11618,2012-11-26 08:59:00.000000000,2012-11-26 20:59:00.000000000,1.8823529411764708e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_26_20_59_00_0,40,True,chrono_train
11618_2012_11_21_23_13_43_0,11618,2012-11-21 11:13:43.000000000,2012-11-21 23:13:43.000000000,1.1176470588235294e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_21_23_13_43_0,40,True,chrono_train
11618_2012_11_21_20_50_00_0,11618,2012-11-21 08:50:00.000000000,2012-11-21 20:50:00.000000000,2.9411764705882355e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_21_20_50_00_0,40,True,chrono_train
11618_2012_11_18_19_37_00_0,11618,2012-11-18 07:37:00.000000000,2012-11-18 19:37:00.000000000,8.235294117647058e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_18_19_37_00_0,40,True,chrono_train
11618_2012_11_21_21_21_00_0,11618,2012-11-21 09:21:00.000000000,2012-11-21 21:21:00.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_21_21_21_00_0,40,True,chrono_train
11618_2012_11_22_12_12_01_0,11618,2012-11-22 00:12:01.000000000,2012-11-22 12:12:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_22_12_12_01_0,40,True,chrono_train
11618_2012_11_25_02_13_01_0,11618,2012-11-24 14:13:01.000000000,2012-11-25 02:13:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_25_02_13_01_0,40,True,chrono_train
11618_2012_11_19_06_33_01_0,11618,2012-11-18 18:33:01.000000000,2012-11-19 06:33:01.000000000,4.588235294117647e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_19_06_33_01_0,40,True,chrono_train
11618_2012_11_24_13_43_49_0,11618,2012-11-24 01:43:49.000000000,2012-11-24 13:43:49.000000000,1.1176470588235294e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_24_13_43_49_0,40,True,chrono_train
11618_2012_11_24_13_43_49_1,11618,2012-11-24 18:17:00.000000000,2012-11-25 06:17:00.000000000,1.1176470588235294e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_24_13_43_49_1,40,True,chrono_train
11618_2012_11_23_21_06_00_0,11618,2012-11-23 09:06:00.000000000,2012-11-23 21:06:00.000000000,3.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_23_21_06_00_0,40,True,chrono_train
11618_2012_11_23_21_06_00_1,11618,2012-11-24 01:40:00.000000000,2012-11-24 13:40:00.000000000,3.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11618\2012_11_23_21_06_00_1,40,True,chrono_train
11619_2012_11_24_20_14_01_0,11619,2012-11-24 08:14:01.000000000,2012-11-24 20:14:01.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11619\2012_11_24_20_14_01_0,40,True,chrono_train
11619_2012_11_21_20_50_00_0,11619,2012-11-21 08:50:00.000000000,2012-11-21 20:50:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11619\2012_11_21_20_50_00_0,40,True,chrono_train
11619_2012_11_21_20_50_00_1,11619,2012-11-22 06:29:00.000000000,2012-11-22 18:29:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11619\2012_11_21_20_50_00_1,40,True,chrono_train
11619_2012_11_18_19_37_00_0,11619,2012-11-18 07:37:00.000000000,2012-11-18 19:37:00.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11619\2012_11_18_19_37_00_0,40,True,chrono_train
11621_2012_11_26_20_59_00_0,11621,2012-11-26 08:59:00.000000000,2012-11-26 20:59:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_11_26_20_59_00_0,40,True,chrono_train
11621_2012_12_05_06_12_00_0,11621,2012-12-04 18:12:00.000000000,2012-12-05 06:12:00.000000000,1.011764705882353e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_12_05_06_12_00_0,40,True,chrono_train
11621_2012_12_03_04_36_00_0,11621,2012-12-02 16:36:00.000000000,2012-12-03 04:36:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_12_03_04_36_00_0,40,True,chrono_train
11621_2012_12_06_05_19_01_0,11621,2012-12-05 17:19:01.000000000,2012-12-06 05:19:01.000000000,2.352941176470588e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_12_06_05_19_01_0,40,True,chrono_train
11621_2012_11_28_15_07_00_0,11621,2012-11-28 03:07:00.000000000,2012-11-28 15:07:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_11_28_15_07_00_0,40,True,chrono_train
11621_2012_11_28_15_07_00_1,11621,2012-11-28 15:44:49.448403963,2012-11-29 03:44:49.448403963,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_11_28_15_07_00_1,40,True,chrono_train
11621_2012_11_28_15_07_00_3,11621,2012-11-29 18:06:59.999999998,2012-11-30 06:06:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_11_28_15_07_00_3,40,True,chrono_train
11621_2012_12_06_21_21_01_0,11621,2012-12-06 09:21:01.000000000,2012-12-06 21:21:01.000000000,4.588235294117647e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_12_06_21_21_01_0,40,True,chrono_train
11621_2012_12_06_10_07_01_0,11621,2012-12-05 22:07:01.000000000,2012-12-06 10:07:01.000000000,5.647058823529412e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11621\2012_12_06_10_07_01_0,40,True,chrono_train
11623_2012_12_08_10_17_00_0,11623,2012-12-07 22:17:00.000000000,2012-12-08 10:17:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_08_10_17_00_0,40,True,chrono_train
11623_2012_12_07_04_20_00_0,11623,2012-12-06 16:20:00.000000000,2012-12-07 04:20:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_07_04_20_00_0,40,True,chrono_train
11623_2012_12_03_04_36_00_0,11623,2012-12-02 16:36:00.000000000,2012-12-03 04:36:00.000000000,8.235294117647059e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_03_04_36_00_0,40,True,chrono_train
11623_2012_11_29_14_37_01_0,11623,2012-11-29 02:37:01.000000000,2012-11-29 14:37:01.000000000,8.941176470588236e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_11_29_14_37_01_0,40,True,chrono_train
11623_2012_12_05_06_12_00_0,11623,2012-12-04 18:12:00.000000000,2012-12-05 06:12:00.000000000,3.882352941176471e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_05_06_12_00_0,40,True,chrono_train
11623_2012_12_05_06_12_00_1,11623,2012-12-05 16:20:00.000000000,2012-12-06 04:20:00.000000000,3.882352941176471e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_05_06_12_00_1,40,True,chrono_train
11623_2012_12_04_02_17_03_0,11623,2012-12-03 14:17:03.000000000,2012-12-04 02:17:03.000000000,5.647058823529412e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_04_02_17_03_0,40,True,chrono_train
11623_2012_12_09_23_09_00_0,11623,2012-12-09 11:09:00.000000000,2012-12-09 23:09:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_12_09_23_09_00_0,40,True,chrono_train
11623_2012_11_28_15_07_00_0,11623,2012-11-28 03:07:00.000000000,2012-11-28 15:07:00.000000000,6.8235294117647065e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11623\2012_11_28_15_07_00_0,40,True,chrono_train
11624_2012_11_29_12_00_00_0,11624,2012-11-29 00:00:00.000000000,2012-11-29 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11624\2012_11_29_12_00_00_0,40,True,chrono_train
11624_2012_11_29_12_00_00_1,11624,2012-11-29 12:00:00.000000000,2012-11-30 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11624\2012_11_29_12_00_00_1,40,True,chrono_train
11626_2012_12_05_12_00_00_0,11626,2012-12-05 00:00:00.000000000,2012-12-05 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11626\2012_12_05_12_00_00_0,40,True,chrono_train
11626_2012_12_05_12_00_00_1,11626,2012-12-05 12:00:00.000000000,2012-12-06 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11626\2012_12_05_12_00_00_1,40,True,chrono_train
11628_2012_12_06_18_08_00_0,11628,2012-12-06 06:08:00.000000000,2012-12-06 18:08:00.000000000,2.941176470588236e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11628\2012_12_06_18_08_00_0,40,True,chrono_train
11628_2012_12_06_12_00_00_0,11628,2012-12-06 00:00:00.000000000,2012-12-06 12:00:00.000000000,7.529411764705883e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11628\2012_12_06_12_00_00_0,40,True,chrono_train
11629_2012_12_14_13_05_01_0,11629,2012-12-14 01:05:01.000000000,2012-12-14 13:05:01.000000000,6.470588235294118e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11629\2012_12_14_13_05_01_0,40,True,chrono_train
11629_2012_12_13_22_24_01_0,11629,2012-12-13 10:24:01.000000000,2012-12-13 22:24:01.000000000,1.058823529411765e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11629\2012_12_13_22_24_01_0,40,True,chrono_train
11629_2012_12_13_22_24_01_1,11629,2012-12-14 04:18:00.000000000,2012-12-14 16:18:00.000000000,1.058823529411765e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11629\2012_12_13_22_24_01_1,40,True,chrono_train
11629_2012_12_16_10_49_00_0,11629,2012-12-15 22:49:00.000000000,2012-12-16 10:49:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11629\2012_12_16_10_49_00_0,40,True,chrono_train
11629_2012_12_11_01_09_01_0,11629,2012-12-10 13:09:01.000000000,2012-12-11 01:09:01.000000000,5.529411764705882e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11629\2012_12_11_01_09_01_0,40,True,chrono_train
11632_2012_12_16_10_49_00_0,11632,2012-12-15 22:49:00.000000000,2012-12-16 10:49:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11632\2012_12_16_10_49_00_0,40,True,chrono_train
11632_2012_12_17_00_28_13_0,11632,2012-12-16 12:28:13.000000000,2012-12-17 00:28:13.000000000,1.1176470588235294e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11632\2012_12_17_00_28_13_0,40,True,chrono_train
11632_2012_12_17_00_28_04_0,11632,2012-12-16 12:28:04.000000000,2012-12-17 00:28:04.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11632\2012_12_17_00_28_04_0,40,True,chrono_train
11632_2012_12_13_14_15_00_0,11632,2012-12-13 02:15:00.000000000,2012-12-13 14:15:00.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11632\2012_12_13_14_15_00_0,40,True,chrono_train
11631_2012_12_17_13_08_01_0,11631,2012-12-17 01:08:01.000000000,2012-12-17 13:08:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11631\2012_12_17_13_08_01_0,40,True,chrono_train
11631_2012_12_17_13_08_01_1,11631,2012-12-18 01:08:00.000000000,2012-12-18 13:08:00.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11631\2012_12_17_13_08_01_1,40,True,chrono_train
11631_2012_12_16_10_49_00_0,11631,2012-12-15 22:49:00.000000000,2012-12-16 10:49:00.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11631\2012_12_16_10_49_00_0,40,True,chrono_train
11631_2012_12_16_15_02_01_0,11631,2012-12-16 03:02:01.000000000,2012-12-16 15:02:01.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11631\2012_12_16_15_02_01_0,40,True,chrono_train
11631_2012_12_14_09_11_01_0,11631,2012-12-13 21:11:01.000000000,2012-12-14 09:11:01.000000000,9.176470588235296e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11631\2012_12_14_09_11_01_0,40,True,chrono_train
11633_2012_12_16_12_00_00_0,11633,2012-12-16 00:00:00.000000000,2012-12-16 12:00:00.000000000,6.352941176470589e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_16_12_00_00_0,40,True,chrono_train
11633_2012_12_18_16_45_00_0,11633,2012-12-18 04:45:00.000000000,2012-12-18 16:45:00.000000000,6.823529411764705e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_18_16_45_00_0,40,True,chrono_train
11633_2012_12_18_16_45_00_1,11633,2012-12-18 16:47:00.000000000,2012-12-19 04:47:00.000000000,6.823529411764705e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_18_16_45_00_1,40,True,chrono_train
11633_2012_12_26_05_30_01_0,11633,2012-12-25 17:30:01.000000000,2012-12-26 05:30:01.000000000,5.176470588235293e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_26_05_30_01_0,40,True,chrono_train
11633_2012_12_17_16_42_01_0,11633,2012-12-17 04:42:01.000000000,2012-12-17 16:42:01.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_17_16_42_01_0,40,True,chrono_train
11633_2012_12_26_09_02_01_0,11633,2012-12-25 21:02:01.000000000,2012-12-26 09:02:01.000000000,6.588235294117648e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_26_09_02_01_0,40,True,chrono_train
11633_2012_12_21_17_26_01_0,11633,2012-12-21 05:26:01.000000000,2012-12-21 17:26:01.000000000,1.011764705882353e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_21_17_26_01_0,40,True,chrono_train
11633_2012_12_22_23_38_00_0,11633,2012-12-22 11:38:00.000000000,2012-12-22 23:38:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_22_23_38_00_0,40,True,chrono_train
11633_2012_12_21_22_20_01_0,11633,2012-12-21 10:20:01.000000000,2012-12-21 22:20:01.000000000,2.2352941176470592e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_21_22_20_01_0,40,True,chrono_train
11633_2012_12_23_22_26_01_0,11633,2012-12-23 10:26:01.000000000,2012-12-23 22:26:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_23_22_26_01_0,40,True,chrono_train
11633_2012_12_21_17_32_01_0,11633,2012-12-21 05:32:01.000000000,2012-12-21 17:32:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_21_17_32_01_0,40,True,chrono_train
11633_2012_12_20_06_13_01_0,11633,2012-12-19 18:13:01.000000000,2012-12-20 06:13:01.000000000,8e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11633\2012_12_20_06_13_01_0,40,True,chrono_train
