id,ar,start,end,peak_flux,label_m1p
11504_2012_06_17_21_41_06_0,11504,2012-06-17 09:41:06.000000000,2012-06-17 21:41:06.000000000,1.8823529411764705e-06,0
11504_2012_06_10_19_55_29_0,11504,2012-06-10 07:55:29.000000000,2012-06-10 19:55:29.000000000,1.2941176470588237e-06,0
11504_2012_06_18_13_35_01_0,11504,2012-06-18 01:35:01.000000000,2012-06-18 13:35:01.000000000,1.4117647058823531e-06,0
11504_2012_06_10_12_00_00_0,11504,2012-06-10 00:00:00.000000000,2012-06-10 12:00:00.000000000,2.705882352941177e-06,0
11504_2012_06_16_00_49_36_0,11504,2012-06-15 12:49:36.000000000,2012-06-16 00:49:36.000000000,2.11764705882353e-06,0
11504_2012_06_16_00_49_36_1,11504,2012-06-16 02:53:00.000000000,2012-06-16 14:53:00.000000000,2.11764705882353e-06,0
11504_2012_06_19_02_03_01_0,11504,2012-06-18 14:03:01.000000000,2012-06-19 02:03:01.000000000,1.4117647058823531e-06,0
11504_2012_06_18_04_45_01_0,11504,2012-06-17 16:45:01.000000000,2012-06-18 04:45:01.000000000,1.2941176470588237e-06,0
11504_2012_06_18_04_45_01_1,11504,2012-06-18 16:45:00.000000000,2012-06-19 04:45:00.000000000,1.2941176470588237e-06,0
11504_2012_06_15_13_25_16_0,11504,2012-06-15 01:25:16.000000000,2012-06-15 13:25:16.000000000,2.8235294117647062e-06,0
11504_2012_06_19_11_08_01_0,11504,2012-06-18 23:08:01.000000000,2012-06-19 11:08:01.000000000,1.7647058823529412e-06,0
11504_2012_06_16_17_40_01_0,11504,2012-06-16 05:40:01.000000000,2012-06-16 17:40:01.000000000,4.588235294117647e-06,0
11504_2012_06_16_17_40_01_1,11504,2012-06-17 05:40:00.000000000,2012-06-17 17:40:00.000000000,4.588235294117647e-06,0
11504_2012_06_11_06_43_01_0,11504,2012-06-10 18:43:01.000000000,2012-06-11 06:43:01.000000000,2.3529411764705885e-06,0
11504_2012_06_11_06_43_01_1,11504,2012-06-11 15:19:53.000000000,2012-06-12 03:19:53.000000000,2.3529411764705885e-06,0
11504_2012_06_16_17_28_01_0,11504,2012-06-16 05:28:01.000000000,2012-06-16 17:28:01.000000000,1.1764705882352942e-06,0
11505_2012_06_10_12_00_00_0,11505,2012-06-10 00:00:00.000000000,2012-06-10 12:00:00.000000000,1e-09,0
11505_2012_06_10_12_00_00_1,11505,2012-06-10 12:36:01.000000000,2012-06-11 00:36:01.000000000,1e-09,0
11505_2012_06_15_06_29_01_0,11505,2012-06-14 18:29:01.000000000,2012-06-15 06:29:01.000000000,1.5294117647058826e-06,0
11505_2012_06_15_06_29_01_1,11505,2012-06-15 18:29:00.000000000,2012-06-16 06:29:00.000000000,1.5294117647058826e-06,0
11505_2012_06_17_06_29_00_0,11505,2012-06-16 18:29:00.000000000,2012-06-17 06:29:00.000000000,1e-09,0
11505_2012_06_17_06_29_00_1,11505,2012-06-17 09:27:21.462519923,2012-06-17 21:27:21.462519923,1e-09,0
11505_2012_06_17_06_29_00_2,11505,2012-06-17 23:42:02.237033576,2012-06-18 11:42:02.237033576,1e-09,0
11505_2012_06_17_06_29_00_3,11505,2012-06-18 11:59:59.999999999,2012-06-18 23:59:59.999999999,1e-09,0
11505_2012_06_12_00_36_01_0,11505,2012-06-11 12:36:01.000000000,2012-06-12 00:36:01.000000000,2.2352941176470592e-06,0
11505_2012_06_12_00_36_01_1,11505,2012-06-12 06:47:00.000000000,2012-06-12 18:47:00.000000000,2.2352941176470592e-06,0
11507_2012_06_16_23_07_01_0,11507,2012-06-16 11:07:01.000000000,2012-06-16 23:07:01.000000000,1.4117647058823531e-06,0
11507_2012_06_18_18_52_01_0,11507,2012-06-18 06:52:01.000000000,2012-06-18 18:52:01.000000000,7.529411764705883e-07,0
11507_2012_06_18_18_52_01_1,11507,2012-06-19 06:52:00.000000000,2012-06-19 18:52:00.000000000,7.529411764705883e-07,0
11507_2012_06_11_12_00_00_0,11507,2012-06-11 00:00:00.000000000,2012-06-11 12:00:00.000000000,1.7647058823529412e-06,0
11507_2012_06_11_17_32_01_0,11507,2012-06-11 05:32:01.000000000,2012-06-11 17:32:01.000000000,1.6470588235294118e-06,0
11507_2012_06_14_15_27_00_0,11507,2012-06-14 03:27:00.000000000,2012-06-14 15:27:00.000000000,1e-09,0
11507_2012_06_12_14_48_01_0,11507,2012-06-12 02:48:01.000000000,2012-06-12 14:48:01.000000000,8.235294117647058e-06,0
11506_2012_06_14_08_10_00_0,11506,2012-06-13 20:10:00.000000000,2012-06-14 08:10:00.000000000,1e-09,0
11506_2012_06_14_08_10_00_1,11506,2012-06-14 09:59:41.411522008,2012-06-14 21:59:41.411522008,1e-09,0
11506_2012_06_14_08_10_00_2,11506,2012-06-15 02:25:38.132255244,2012-06-15 14:25:38.132255244,1e-09,0
11506_2012_06_14_08_10_00_3,11506,2012-06-15 19:15:24.089874441,2012-06-16 07:15:24.089874441,1e-09,0
11506_2012_06_14_08_10_00_4,11506,2012-06-16 12:38:10.854875826,2012-06-17 00:38:10.854875826,1e-09,0
11506_2012_06_14_08_10_00_5,11506,2012-06-17 03:25:48.883705736,2012-06-17 15:25:48.883705736,1e-09,0
11506_2012_06_14_08_10_00_6,11506,2012-06-17 17:57:57.165586429,2012-06-18 05:57:57.165586429,1e-09,0
11506_2012_06_14_08_10_00_7,11506,2012-06-18 06:50:49.357855829,2012-06-18 18:50:49.357855829,1e-09,0
11506_2012_06_14_08_10_00_8,11506,2012-06-18 19:36:09.820315259,2012-06-19 07:36:09.820315259,1e-09,0
11506_2012_06_14_08_10_00_9,11506,2012-06-19 11:59:59.999999996,2012-06-19 23:59:59.999999996,1e-09,0
11506_2012_06_12_03_17_00_0,11506,2012-06-11 15:17:00.000000000,2012-06-12 03:17:00.000000000,1.7647058823529412e-06,0
11506_2012_06_12_03_17_00_1,11506,2012-06-12 06:47:00.000000000,2012-06-12 18:47:00.000000000,1.7647058823529412e-06,0
11506_2012_06_11_12_00_00_0,11506,2012-06-11 00:00:00.000000000,2012-06-11 12:00:00.000000000,2.4705882352941173e-06,0
11506_2012_06_11_12_00_00_1,11506,2012-06-11 15:15:00.000000000,2012-06-12 03:15:00.000000000,2.4705882352941173e-06,0
11506_2012_06_12_03_17_27_0,11506,2012-06-11 15:17:27.000000000,2012-06-12 03:17:27.000000000,1.8823529411764705e-06,0
11508_2012_06_17_07_14_01_0,11508,2012-06-16 19:14:01.000000000,2012-06-17 07:14:01.000000000,1.1764705882352942e-06,0
11508_2012_06_15_18_35_01_0,11508,2012-06-15 06:35:01.000000000,2012-06-15 18:35:01.000000000,1.1764705882352942e-06,0
11508_2012_06_18_07_08_13_0,11508,2012-06-17 19:08:13.000000000,2012-06-18 07:08:13.000000000,7.647058823529413e-07,0
11509_2012_06_16_12_00_00_0,11509,2012-06-16 00:00:00.000000000,2012-06-16 12:00:00.000000000,1e-09,0
11509_2012_06_16_12_00_00_1,11509,2012-06-16 12:00:00.000000000,2012-06-17 00:00:00.000000000,1e-09,0
11509_2012_06_16_12_00_00_2,11509,2012-06-17 00:00:00.000000000,2012-06-17 12:00:00.000000000,1e-09,0
11509_2012_06_16_12_00_00_3,11509,2012-06-17 12:00:00.000000000,2012-06-18 00:00:00.000000000,1e-09,0
11510_2012_06_20_12_00_00_0,11510,2012-06-20 00:00:00.000000000,2012-06-20 12:00:00.000000000,1e-09,0
11510_2012_06_20_12_00_00_1,11510,2012-06-20 17:02:17.162211377,2012-06-21 05:02:17.162211377,1e-09,0
11510_2012_06_20_12_00_00_2,11510,2012-06-21 06:09:00.624563994,2012-06-21 18:09:00.624563994,1e-09,0
11510_2012_06_20_12_00_00_3,11510,2012-06-22 02:23:38.787697217,2012-06-22 14:23:38.787697217,1e-09,0
11510_2012_06_20_12_00_00_4,11510,2012-06-23 02:33:52.004167280,2012-06-23 14:33:52.004167280,1e-09,0
11510_2012_06_20_12_00_00_5,11510,2012-06-23 15:33:02.480530608,2012-06-24 03:33:02.480530608,1e-09,0
11510_2012_06_20_12_00_00_6,11510,2012-06-24 11:59:59.999999996,2012-06-24 23:59:59.999999996,1e-09,0
11511_2012_06_24_16_45_01_0,11511,2012-06-24 04:45:01.000000000,2012-06-24 16:45:01.000000000,3.647058823529412e-07,0
11511_2012_06_23_12_00_00_0,11511,2012-06-23 00:00:00.000000000,2012-06-23 12:00:00.000000000,1e-09,0
11511_2012_06_24_18_14_01_0,11511,2012-06-24 06:14:01.000000000,2012-06-24 18:14:01.000000000,6.117647058823529e-07,0
11512_2012_06_28_09_25_46_0,11512,2012-06-27 21:25:46.000000000,2012-06-28 09:25:46.000000000,7.411764705882351e-07,0
11512_2012_06_30_18_44_00_0,11512,2012-06-30 06:44:00.000000000,2012-06-30 18:44:00.000000000,1e-09,0
11512_2012_06_30_18_44_00_1,11512,2012-07-01 00:05:03.838892199,2012-07-01 12:05:03.838892199,1e-09,0
11512_2012_06_30_18_44_00_2,11512,2012-07-01 12:46:43.516052540,2012-07-02 00:46:43.516052540,1e-09,0
11512_2012_06_30_18_44_00_3,11512,2012-07-02 01:16:12.106086751,2012-07-02 13:16:12.106086751,1e-09,0
11512_2012_06_30_18_44_00_4,11512,2012-07-02 17:17:45.230567665,2012-07-03 05:17:45.230567665,1e-09,0
11512_2012_06_30_18_44_00_5,11512,2012-07-03 07:37:14.166001247,2012-07-03 19:37:14.166001247,1e-09,0
11512_2012_06_30_18_44_00_6,11512,2012-07-03 23:55:23.664727081,2012-07-04 11:55:23.664727081,1e-09,0
11512_2012_06_30_18_44_00_7,11512,2012-07-04 11:59:59.999999997,2012-07-04 23:59:59.999999997,1e-09,0
11512_2012_06_26_12_00_00_0,11512,2012-06-26 00:00:00.000000000,2012-06-26 12:00:00.000000000,3.764705882352941e-06,0
11512_2012_06_27_04_52_01_0,11512,2012-06-26 16:52:01.000000000,2012-06-27 04:52:01.000000000,4.9411764705882345e-06,0
11512_2012_06_27_04_52_01_1,11512,2012-06-27 16:52:00.000000000,2012-06-28 04:52:00.000000000,4.9411764705882345e-06,0
11512_2012_06_28_04_54_59_0,11512,2012-06-27 16:54:59.000000000,2012-06-28 04:54:59.000000000,1.0352941176470586e-06,0
11512_2012_06_28_18_44_01_0,11512,2012-06-28 06:44:01.000000000,2012-06-28 18:44:01.000000000,1.2941176470588237e-06,0
11512_2012_06_28_18_44_01_1,11512,2012-06-29 04:02:00.000000000,2012-06-29 16:02:00.000000000,1.2941176470588237e-06,0
11513_2012_07_07_14_54_00_0,11513,2012-07-07 02:54:00.000000000,2012-07-07 14:54:00.000000000,9.882352941176467e-06,0
11513_2012_06_30_16_29_00_0,11513,2012-06-30 04:29:00.000000000,2012-06-30 16:29:00.000000000,1.8823529411764708e-05,1
11513_2012_07_03_16_39_01_0,11513,2012-07-03 04:39:01.000000000,2012-07-03 16:39:01.000000000,2.117647058823529e-05,1
11513_2012_07_03_16_39_01_1,11513,2012-07-04 04:39:00.000000000,2012-07-04 16:39:00.000000000,2.117647058823529e-05,1
11513_2012_06_29_09_21_59_0,11513,2012-06-28 21:21:59.000000000,2012-06-29 09:21:59.000000000,2.11764705882353e-06,0
11513_2012_07_02_20_45_01_0,11513,2012-07-02 08:45:01.000000000,2012-07-02 20:45:01.000000000,1.0941176470588236e-05,1
11513_2012_07_02_20_45_01_1,11513,2012-07-03 04:36:25.000000000,2012-07-03 16:36:25.000000000,1.0941176470588236e-05,1
11513_2012_06_27_12_38_38_0,11513,2012-06-27 00:38:38.000000000,2012-06-27 12:38:38.000000000,3.058823529411765e-06,0
11513_2012_06_29_09_53_01_0,11513,2012-06-28 21:53:01.000000000,2012-06-29 09:53:01.000000000,1.8823529411764705e-06,0
11513_2012_07_01_19_20_52_0,11513,2012-07-01 07:20:52.000000000,2012-07-01 19:20:52.000000000,1.2941176470588236e-05,1
11513_2012_06_29_12_52_01_0,11513,2012-06-29 00:52:01.000000000,2012-06-29 12:52:01.000000000,1.1764705882352942e-05,1
11513_2012_06_30_18_33_59_0,11513,2012-06-30 06:33:59.000000000,2012-06-30 18:33:59.000000000,6.352941176470589e-06,0
11513_2012_07_02_00_37_29_0,11513,2012-07-01 12:37:29.000000000,2012-07-02 00:37:29.000000000,7.647058823529411e-06,0
11513_2012_07_02_00_37_29_1,11513,2012-07-02 08:42:16.000000000,2012-07-02 20:42:16.000000000,7.647058823529411e-06,0
11513_2012_06_27_16_12_01_0,11513,2012-06-27 04:12:01.000000000,2012-06-27 16:12:01.000000000,2.823529411764706e-05,1
11513_2012_07_05_15_00_01_0,11513,2012-07-05 03:00:01.000000000,2012-07-05 15:00:01.000000000,9.176470588235294e-06,0
11513_2012_07_02_14_41_01_0,11513,2012-07-02 02:41:01.000000000,2012-07-02 14:41:01.000000000,9.64705882352941e-06,0
11513_2012_06_27_12_00_00_0,11513,2012-06-27 00:00:00.000000000,2012-06-27 12:00:00.000000000,4e-06,0
11513_2012_06_30_19_18_01_0,11513,2012-06-30 07:18:01.000000000,2012-06-30 19:18:01.000000000,3.294117647058823e-05,1
11513_2012_06_30_19_18_01_1,11513,2012-07-01 07:18:00.000000000,2012-07-01 19:18:00.000000000,3.294117647058823e-05,1
11513_2012_06_28_09_20_01_0,11513,2012-06-27 21:20:01.000000000,2012-06-28 09:20:01.000000000,2.5882352941176472e-05,1
11513_2012_06_28_09_20_01_1,11513,2012-06-28 21:20:00.000000000,2012-06-29 09:20:00.000000000,2.5882352941176472e-05,1
11514_2012_07_03_04_10_01_0,11514,2012-07-02 16:10:01.000000000,2012-07-03 04:10:01.000000000,7.1764705882352925e-06,0
11514_2012_07_01_10_37_01_0,11514,2012-06-30 22:37:01.000000000,2012-07-01 10:37:01.000000000,3.4117647058823524e-06,0
11514_2012_06_30_16_29_00_0,11514,2012-06-30 04:29:00.000000000,2012-06-30 16:29:00.000000000,2.8235294117647062e-06,0
11514_2012_07_02_10_40_58_0,11514,2012-07-01 22:40:58.000000000,2012-07-02 10:40:58.000000000,2.11764705882353e-06,0
11514_2012_06_29_08_30_01_0,11514,2012-06-28 20:30:01.000000000,2012-06-29 08:30:01.000000000,5.176470588235296e-06,0
11515_2012_06_28_12_00_00_0,11515,2012-06-28 00:00:00.000000000,2012-06-28 12:00:00.000000000,5.411764705882353e-06,0
11515_2012_07_08_16_41_59_0,11515,2012-07-08 04:41:59.000000000,2012-07-08 16:41:59.000000000,9.294117647058824e-06,0
11515_2012_07_02_20_11_01_0,11515,2012-07-02 08:11:01.000000000,2012-07-02 20:11:01.000000000,2.3529411764705884e-05,1
11515_2012_07_07_16_32_01_0,11515,2012-07-07 04:32:01.000000000,2012-07-07 16:32:01.000000000,8.117647058823529e-05,1
11515_2012_07_07_16_32_01_1,11515,2012-07-08 04:32:00.000000000,2012-07-08 16:32:00.000000000,8.117647058823529e-05,1
11515_2012_06_29_08_23_59_0,11515,2012-06-28 20:23:59.000000000,2012-06-29 08:23:59.000000000,1.1764705882352942e-06,0
11515_2012_07_04_09_55_41_0,11515,2012-07-03 21:55:41.000000000,2012-07-04 09:55:41.000000000,5.5294117647058825e-05,1
11515_2012_07_02_10_54_33_0,11515,2012-07-01 22:54:33.000000000,2012-07-02 10:54:33.000000000,4.470588235294118e-05,1
11515_2012_07_07_14_54_00_0,11515,2012-07-07 02:54:00.000000000,2012-07-07 14:54:00.000000000,1.6470588235294116e-05,1
11515_2012_07_05_11_47_51_0,11515,2012-07-04 23:47:51.000000000,2012-07-05 11:47:51.000000000,3.4117647058823526e-05,1
11515_2012_06_30_16_29_00_0,11515,2012-06-30 04:29:00.000000000,2012-06-30 16:29:00.000000000,9.64705882352941e-06,0
11515_2012_07_01_10_52_01_0,11515,2012-06-30 22:52:01.000000000,2012-07-01 10:52:01.000000000,6.588235294117646e-05,1
11515_2012_07_01_10_52_01_1,11515,2012-07-01 22:52:00.000000000,2012-07-02 10:52:00.000000000,6.588235294117646e-05,1
11515_2012_07_03_09_55_01_0,11515,2012-07-02 21:55:01.000000000,2012-07-03 09:55:01.000000000,6.235294117647061e-05,1
11515_2012_07_03_09_55_01_1,11515,2012-07-03 21:55:00.000000000,2012-07-04 09:55:00.000000000,6.235294117647061e-05,1
11515_2012_07_08_16_41_59_1,11515,2012-07-08 20:30:00.000000000,2012-07-09 08:30:00.000000000,9.294117647058824e-06,0
11515_2012_07_04_11_44_01_0,11515,2012-07-03 23:44:01.000000000,2012-07-04 11:44:01.000000000,7.176470588235293e-05,1
11515_2012_07_04_11_44_01_1,11515,2012-07-04 23:44:00.000000000,2012-07-05 11:44:00.000000000,7.176470588235293e-05,1
11515_2012_06_29_06_49_02_0,11515,2012-06-28 18:49:02.000000000,2012-06-29 06:49:02.000000000,3.4117647058823524e-06,0
11515_2012_07_04_09_56_13_0,11515,2012-07-03 21:56:13.000000000,2012-07-04 09:56:13.000000000,5.411764705882353e-05,1
11515_2012_07_03_04_37_01_0,11515,2012-07-02 16:37:01.000000000,2012-07-03 04:37:01.000000000,2.705882352941177e-05,1
11515_2012_07_09_09_38_51_0,11515,2012-07-08 21:38:51.000000000,2012-07-09 09:38:51.000000000,5.882352941176471e-06,0
11516_2012_06_30_16_29_00_0,11516,2012-06-30 04:29:00.000000000,2012-06-30 16:29:00.000000000,1e-09,0
11516_2012_06_30_16_29_00_1,11516,2012-07-01 20:01:19.583505820,2012-07-02 08:01:19.583505820,1e-09,0
11516_2012_06_30_16_29_00_2,11516,2012-07-03 23:46:28.499374124,2012-07-04 11:46:28.499374124,1e-09,0
11516_2012_06_30_16_29_00_3,11516,2012-07-05 05:06:59.999999998,2012-07-05 17:06:59.999999998,1e-09,0
11517_2012_07_02_12_00_00_0,11517,2012-07-02 00:00:00.000000000,2012-07-02 12:00:00.000000000,1e-09,0
11517_2012_07_02_12_00_00_1,11517,2012-07-02 15:57:54.366422878,2012-07-03 03:57:54.366422878,1e-09,0
11517_2012_07_02_12_00_00_2,11517,2012-07-03 08:23:18.327011193,2012-07-03 20:23:18.327011193,1e-09,0
11517_2012_07_02_12_00_00_3,11517,2012-07-03 23:00:03.128461129,2012-07-04 11:00:03.128461129,1e-09,0
11517_2012_07_02_12_00_00_4,11517,2012-07-04 14:44:43.730461722,2012-07-05 02:44:43.730461722,1e-09,0
11517_2012_07_02_12_00_00_5,11517,2012-07-05 05:06:59.999999998,2012-07-05 17:06:59.999999998,1e-09,0
11517_2012_07_07_14_54_00_0,11517,2012-07-07 02:54:00.000000000,2012-07-07 14:54:00.000000000,1e-09,0
11518_2012_07_07_14_54_00_0,11518,2012-07-07 02:54:00.000000000,2012-07-07 14:54:00.000000000,1e-09,0
11518_2012_07_07_14_54_00_1,11518,2012-07-07 15:44:40.866843546,2012-07-08 03:44:40.866843546,1e-09,0
11518_2012_07_07_14_54_00_2,11518,2012-07-08 15:08:55.629778472,2012-07-09 03:08:55.629778472,1e-09,0
11518_2012_07_07_14_54_00_3,11518,2012-07-09 13:32:14.382982674,2012-07-10 01:32:14.382982674,1e-09,0
11518_2012_07_05_12_00_00_0,11518,2012-07-05 00:00:00.000000000,2012-07-05 12:00:00.000000000,1e-09,0
11519_2012_07_14_17_30_01_0,11519,2012-07-14 05:30:01.000000000,2012-07-14 17:30:01.000000000,1.1764705882352942e-06,0
11519_2012_07_15_19_52_33_0,11519,2012-07-15 07:52:33.000000000,2012-07-15 19:52:33.000000000,2.8235294117647062e-06,0
11519_2012_07_12_22_35_01_0,11519,2012-07-12 10:35:01.000000000,2012-07-12 22:35:01.000000000,2.4705882352941173e-06,0
11519_2012_07_12_22_35_01_1,11519,2012-07-13 10:35:00.000000000,2012-07-13 22:35:00.000000000,2.4705882352941173e-06,0
11519_2012_07_16_23_59_00_0,11519,2012-07-16 11:59:00.000000000,2012-07-16 23:59:00.000000000,1e-09,0
11519_2012_07_09_08_34_01_0,11519,2012-07-08 20:34:01.000000000,2012-07-09 08:34:01.000000000,5.294117647058823e-06,0
11519_2012_07_14_18_47_01_0,11519,2012-07-14 06:47:01.000000000,2012-07-14 18:47:01.000000000,4.4705882352941184e-06,0
11519_2012_07_14_18_47_01_1,11519,2012-07-15 06:47:00.000000000,2012-07-15 18:47:00.000000000,4.4705882352941184e-06,0
11519_2012_07_15_18_48_08_0,11519,2012-07-15 06:48:08.000000000,2012-07-15 18:48:08.000000000,3.294117647058824e-06,0
11519_2012_07_07_18_03_01_0,11519,2012-07-07 06:03:01.000000000,2012-07-07 18:03:01.000000000,1.0823529411764706e-05,1
11520_2012_07_08_23_07_01_0,11520,2012-07-08 11:07:01.000000000,2012-07-08 23:07:01.000000000,1.2941176470588236e-05,1
11520_2012_07_17_22_18_01_0,11520,2012-07-17 10:18:01.000000000,2012-07-17 22:18:01.000000000,5.294117647058823e-06,0
11520_2012_07_08_12_00_00_0,11520,2012-07-08 00:00:00.000000000,2012-07-08 12:00:00.000000000,1.0352941176470593e-05,1
11520_2012_07_14_10_42_36_0,11520,2012-07-13 22:42:36.000000000,2012-07-14 10:42:36.000000000,2.8235294117647062e-06,0
11520_2012_07_15_20_03_01_0,11520,2012-07-15 08:03:01.000000000,2012-07-15 20:03:01.000000000,8.823529411764708e-06,0
11520_2012_07_15_20_03_01_1,11520,2012-07-16 03:30:12.000000000,2012-07-16 15:30:12.000000000,8.823529411764708e-06,0
11520_2012_07_17_19_03_59_0,11520,2012-07-17 07:03:59.000000000,2012-07-17 19:03:59.000000000,4.588235294117647e-06,0
11520_2012_07_11_16_49_01_0,11520,2012-07-11 04:49:01.000000000,2012-07-11 16:49:01.000000000,0.0001647058823529,1
11520_2012_07_11_16_49_01_1,11520,2012-07-12 04:49:00.000000000,2012-07-12 16:49:00.000000000,0.0001647058823529,1
11520_2012_07_10_06_46_59_0,11520,2012-07-09 18:46:59.000000000,2012-07-10 06:46:59.000000000,6.470588235294118e-06,0
11520_2012_07_10_22_27_01_1,11520,2012-07-11 04:06:35.000000000,2012-07-11 16:06:35.000000000,6.588235294117647e-06,0
11520_2012_07_18_05_58_01_0,11520,2012-07-17 17:58:01.000000000,2012-07-18 05:58:01.000000000,9.058823529411764e-05,1
11520_2012_07_18_05_58_01_1,11520,2012-07-18 12:00:00.000000000,2012-07-19 00:00:00.000000000,9.058823529411764e-05,1
11520_2012_07_08_17_43_23_0,11520,2012-07-08 05:43:23.000000000,2012-07-08 17:43:23.000000000,7.764705882352941e-06,0
11520_2012_07_09_05_14_01_0,11520,2012-07-08 17:14:01.000000000,2012-07-09 05:14:01.000000000,2e-05,1
11520_2012_07_13_10_39_01_0,11520,2012-07-12 22:39:01.000000000,2012-07-13 10:39:01.000000000,3.764705882352941e-06,0
11520_2012_07_13_10_39_01_1,11520,2012-07-13 22:39:00.000000000,2012-07-14 10:39:00.000000000,3.764705882352941e-06,0
11520_2012_07_12_22_10_01_0,11520,2012-07-12 10:10:01.000000000,2012-07-12 22:10:01.000000000,2.8235294117647062e-06,0
11520_2012_07_14_21_49_01_0,11520,2012-07-14 09:49:01.000000000,2012-07-14 21:49:01.000000000,4.117647058823529e-06,0
11520_2012_07_14_21_49_01_1,11520,2012-07-15 07:38:28.000000000,2012-07-15 19:38:28.000000000,4.117647058823529e-06,0
11520_2012_07_14_10_40_16_0,11520,2012-07-13 22:40:16.000000000,2012-07-14 10:40:16.000000000,2.9411764705882355e-06,0
11520_2012_07_16_17_15_01_0,11520,2012-07-16 05:15:01.000000000,2012-07-16 17:15:01.000000000,2e-05,1
11520_2012_07_16_17_15_01_1,11520,2012-07-17 05:15:00.000000000,2012-07-17 17:15:00.000000000,2e-05,1
11520_2012_07_12_17_30_00_0,11520,2012-07-12 05:30:00.000000000,2012-07-12 17:30:00.000000000,1.7647058823529412e-06,0
11520_2012_07_08_22_17_01_0,11520,2012-07-08 10:17:01.000000000,2012-07-08 22:17:01.000000000,2.588235294117648e-06,0
11520_2012_07_09_06_27_01_0,11520,2012-07-08 18:27:01.000000000,2012-07-09 06:27:01.000000000,2.3529411764705884e-05,1
11520_2012_07_09_06_27_01_1,11520,2012-07-09 18:27:00.000000000,2012-07-10 06:27:00.000000000,2.3529411764705884e-05,1
11521_2012_07_14_14_36_01_0,11521,2012-07-14 02:36:01.000000000,2012-07-14 14:36:01.000000000,1.2941176470588237e-06,0
11521_2012_07_14_14_36_01_1,11521,2012-07-15 02:36:00.000000000,2012-07-15 14:36:00.000000000,1.2941176470588237e-06,0
11521_2012_07_16_21_43_43_0,11521,2012-07-16 09:43:43.000000000,2012-07-16 21:43:43.000000000,2.8235294117647062e-06,0
11521_2012_07_10_12_00_00_0,11521,2012-07-10 00:00:00.000000000,2012-07-10 12:00:00.000000000,1.1647058823529412e-05,1
11521_2012_07_17_04_20_40_0,11521,2012-07-16 16:20:40.000000000,2012-07-17 04:20:40.000000000,1.7647058823529412e-06,0
11521_2012_07_11_08_37_00_0,11521,2012-07-10 20:37:00.000000000,2012-07-11 08:37:00.000000000,1.5294117647058826e-06,0
11521_2012_07_15_21_39_01_0,11521,2012-07-15 09:39:01.000000000,2012-07-15 21:39:01.000000000,4.4705882352941184e-06,0
11521_2012_07_15_21_39_01_1,11521,2012-07-16 09:39:00.000000000,2012-07-16 21:39:00.000000000,4.4705882352941184e-06,0
